MONTH,DAY_OF_MONTH,DAY_OF_WEEK,TAIL_NUM,FL_NUM,ORIGIN,DEST,DEP_TIME,DEP_DEL15,ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,DISTANCE,DEP_CENT,ARR_CENT,ARR_DELAY,DEP_DELAY
1.0,9.0,6.0,403,435.0,2,4,834.0,0.0,1133.0,0.0,0.0,0.0,2422.0,671.5,1003.0,31.0,17.0
1.0,9.0,6.0,480,485.0,2,4,1632.0,0.0,1930.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-10.0,17.0
1.0,9.0,6.0,571,629.0,0,1,917.0,0.0,1108.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-1.0,2.0
1.0,9.0,6.0,456,784.0,0,3,835.0,0.0,1000.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-18.0,0.0
1.0,10.0,7.0,360,1145.0,0,1,1620.0,0.0,1846.0,0.0,0.0,0.0,594.0,1580.25,1103.0,21.0,0.0
1.0,10.0,7.0,625,1231.0,0,1,1335.0,0.0,1552.0,0.0,0.0,0.0,594.0,1580.25,1103.0,10.0,-6.0
1.0,10.0,7.0,264,1397.0,3,4,1414.0,0.0,1536.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-27.0,-1.0
1.0,10.0,7.0,403,1473.0,4,2,1109.0,0.0,1945.0,0.0,0.0,0.0,2422.0,1003.0,671.5,15.0,-1.0
1.0,10.0,7.0,480,1598.0,4,0,619.0,0.0,1402.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,1.0,-1.0
1.0,10.0,7.0,74,1734.0,3,1,1242.0,0.0,1521.0,0.0,0.0,0.0,528.0,1257.75,1103.0,31.0,17.0
1.0,10.0,7.0,567,1795.0,0,2,1929.0,0.0,2131.0,0.0,0.0,0.0,760.0,1580.25,671.5,31.0,17.0
1.0,10.0,7.0,3,1893.0,1,0,1339.0,0.0,1615.0,0.0,0.0,0.0,594.0,1103.0,1580.25,31.0,17.0
1.0,11.0,1.0,129,1707.0,1,3,832.0,0.0,917.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-28.0,-2.0
1.0,11.0,1.0,207,1770.0,4,3,1530.0,0.0,2050.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,2.0,0.0
1.0,11.0,1.0,442,1840.0,3,1,1800.0,0.0,2100.0,0.0,0.0,0.0,528.0,1257.75,1103.0,16.0,1.0
1.0,10.0,7.0,280,822.0,4,1,707.0,0.0,1423.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,8.0,7.0
1.0,10.0,7.0,732,875.0,0,2,1801.0,0.0,2020.0,0.0,0.0,0.0,760.0,1580.25,671.5,31.0,17.0
1.0,10.0,7.0,616,945.0,1,0,1747.0,0.0,2019.0,0.0,0.0,0.0,594.0,1103.0,1580.25,31.0,17.0
1.0,10.0,7.0,415,987.0,4,1,2258.0,0.0,609.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-6.0,-2.0
1.0,10.0,7.0,680,1096.0,1,3,1327.1894102840704,0.0,1523.9784994602376,0.0,0.0,0.0,528.0,1103.0,1257.75,-2.573123245494884,8.460266091334052
1.0,10.0,7.0,415,1107.0,0,4,1929.0,0.0,2145.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-20.0,9.0
1.0,11.0,1.0,174,780.0,3,1,1028.0,0.0,1302.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-2.0,8.0
1.0,11.0,1.0,407,822.0,4,1,655.0,0.0,1405.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-10.0,-5.0
1.0,11.0,1.0,4,866.0,0,3,1348.0,0.0,1524.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-16.0,-2.0
1.0,11.0,1.0,614,929.0,1,0,1627.0,0.0,1825.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-15.0,0.0
1.0,11.0,1.0,600,984.0,0,2,2049.0,0.0,2243.0,0.0,0.0,0.0,760.0,1580.25,671.5,-32.0,-1.0
1.0,11.0,1.0,330,1094.0,0,3,1451.0,0.0,1622.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-23.0,-4.0
1.0,11.0,1.0,741,1121.0,1,0,1958.0,0.0,2227.0,0.0,0.0,0.0,594.0,1103.0,1580.25,8.0,-7.0
1.0,11.0,1.0,213,1187.0,3,4,1812.0,0.0,2032.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,31.0,17.0
1.0,11.0,1.0,576,1290.0,0,1,2213.0,0.0,2352.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-13.0,3.0
1.0,11.0,1.0,218,1419.0,4,3,641.0,0.0,1151.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-13.0,-4.0
1.0,11.0,1.0,204,1542.0,4,2,2304.0,0.0,654.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-29.0,-1.0
1.0,11.0,1.0,427,1651.0,1,4,2004.0,0.0,2236.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,15.0,-4.0
1.0,11.0,1.0,202,2794.0,1,0,718.0,0.0,931.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-14.0,-2.0
1.0,12.0,2.0,664,7.0,0,3,1043.0,0.0,1220.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-10.0,-3.0
1.0,12.0,2.0,570,86.0,3,1,1406.0,0.0,1636.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-1.0,13.0
1.0,12.0,2.0,402,420.0,2,4,657.0,0.0,1001.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-19.0,-3.0
1.0,12.0,2.0,64,426.0,2,0,819.0,0.0,1048.0,0.0,0.0,0.0,760.0,671.5,1580.25,-7.0,-1.0
1.0,12.0,2.0,64,478.0,0,2,1201.0,0.0,1411.0,0.0,0.0,0.0,760.0,1580.25,671.5,-13.0,-4.0
1.0,9.0,6.0,270,1782.0,1,4,1500.0,0.0,1645.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-24.0,-5.0
1.0,9.0,6.0,569,1975.0,3,0,1131.0,0.0,1530.0,0.0,0.0,0.0,907.0,1257.75,1580.25,31.0,6.0
1.0,10.0,7.0,32,2039.0,0,4,830.0,0.0,1037.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-32.0,-1.0
1.0,10.0,7.0,554,2205.0,2,3,1903.0,0.0,2056.0,0.0,0.0,0.0,1029.0,671.5,1257.75,31.0,17.0
1.0,10.0,7.0,301,2283.0,1,0,554.0,0.0,746.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-34.0,-6.0
1.0,10.0,7.0,564,2350.0,1,0,2242.0,0.0,30.0,0.0,0.0,0.0,594.0,1103.0,1580.25,25.0,17.0
1.0,10.0,7.0,219,2424.0,4,1,1633.0,0.0,2334.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,31.0,17.0
1.0,10.0,7.0,212,2536.0,3,4,1939.0,0.0,2103.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-22.0,6.0
1.0,10.0,7.0,681,2817.0,2,1,1300.0,0.0,1535.0,0.0,0.0,0.0,509.0,671.5,1103.0,31.0,17.0
1.0,11.0,1.0,741,86.0,3,1,1407.0,0.0,1652.0,0.0,0.0,0.0,528.0,1257.75,1103.0,4.0,-1.0
1.0,11.0,1.0,399,420.0,2,4,659.0,0.0,1001.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-19.0,-1.0
1.0,11.0,1.0,527,436.0,2,3,1259.0,0.0,1504.0,0.0,0.0,0.0,1029.0,671.5,1257.75,31.0,17.0
1.0,11.0,1.0,83,478.0,0,2,1211.0,0.0,1400.0,0.0,0.0,0.0,760.0,1580.25,671.5,-24.0,6.0
1.0,11.0,1.0,657,557.0,3,1,635.0,0.0,905.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-16.0,0.0
1.0,11.0,1.0,256,630.0,1,0,1758.0,0.0,2001.0,0.0,0.0,0.0,594.0,1103.0,1580.25,7.0,17.0
1.0,12.0,2.0,294,1403.0,0,4,1348.0,0.0,1626.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,1.0,-2.0
1.0,12.0,2.0,184,1476.0,1,3,1340.0,0.0,1459.0,0.0,0.0,0.0,528.0,1103.0,1257.75,15.0,-5.0
1.0,14.0,4.0,236,281.0,1,4,839.0,0.0,1115.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,15.0,-1.0
1.0,14.0,4.0,700,425.0,2,0,1635.0,0.0,1852.0,0.0,0.0,0.0,760.0,671.5,1580.25,-29.0,3.0
1.0,14.0,4.0,185,478.0,0,2,1207.0,0.0,1418.0,0.0,0.0,0.0,760.0,1580.25,671.5,-6.0,2.0
1.0,14.0,4.0,593,557.0,3,1,633.0,0.0,914.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-7.0,-2.0
1.0,14.0,4.0,256,630.0,1,0,1736.0,0.0,1943.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-11.0,-4.0
1.0,12.0,2.0,477,1651.0,1,4,2006.0,0.0,2217.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-4.0,-2.0
1.0,12.0,2.0,212,1768.0,4,3,814.0,0.0,1324.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-12.0,-1.0
1.0,12.0,2.0,646,1815.0,3,0,934.0,0.0,1242.0,0.0,0.0,0.0,907.0,1257.75,1580.25,8.0,17.0
1.0,12.0,2.0,717,1975.0,3,0,1125.0,0.0,1441.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-17.0,0.0
1.0,12.0,2.0,29,2039.0,0,4,856.0,0.0,1116.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,7.0,17.0
1.0,14.0,4.0,240,1542.0,4,2,2315.0,0.0,710.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-13.0,10.0
1.0,14.0,4.0,458,1651.0,1,4,2008.0,0.0,2232.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,11.0,0.0
1.0,14.0,4.0,274,1768.0,4,3,813.0,0.0,1325.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-12.0,-2.0
1.0,14.0,4.0,549,1815.0,3,0,910.0,0.0,1226.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-8.0,5.0
1.0,14.0,4.0,383,1961.0,3,0,1938.0,0.0,2255.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-11.0,-1.0
1.0,14.0,4.0,757,2032.0,3,2,658.0,0.0,1012.0,0.0,0.0,0.0,1029.0,1257.75,671.5,-37.0,-2.0
1.0,14.0,4.0,478,2188.0,0,4,1630.0,0.0,1856.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-16.0,0.0
1.0,14.0,4.0,581,2263.0,0,1,1058.0,0.0,1254.0,0.0,0.0,0.0,594.0,1580.25,1103.0,1.0,4.0
1.0,14.0,4.0,732,2312.0,3,2,1752.0,0.0,2125.0,0.0,0.0,0.0,1029.0,1257.75,671.5,-24.0,-3.0
1.0,14.0,4.0,422,2413.0,4,2,700.0,0.0,1451.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-24.0,0.0
1.0,14.0,4.0,256,2508.0,4,1,938.0,0.0,1636.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-19.0,-2.0
1.0,14.0,4.0,188,2793.0,1,3,1000.0,0.0,1116.0,0.0,0.0,0.0,528.0,1103.0,1257.75,9.0,-1.0
1.0,14.0,4.0,719,2817.0,2,1,901.0,0.0,1114.0,0.0,0.0,0.0,509.0,671.5,1103.0,-9.0,-8.0
1.0,15.0,5.0,611,53.0,3,1,1526.0,0.0,1801.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-12.0,-4.0
1.0,15.0,5.0,347,325.0,1,0,1508.0,0.0,1714.0,0.0,0.0,0.0,594.0,1103.0,1580.25,8.0,14.0
1.0,15.0,5.0,91,426.0,2,0,838.0,0.0,1103.0,0.0,0.0,0.0,760.0,671.5,1580.25,8.0,17.0
1.0,15.0,5.0,478,485.0,2,4,1628.0,0.0,1920.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-25.0,13.0
1.0,15.0,5.0,236,588.0,4,3,1110.0,0.0,1626.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-1.0,5.0
1.0,15.0,5.0,2,652.0,0,3,2104.0,0.0,2247.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-10.0,-1.0
1.0,15.0,5.0,306,784.0,0,3,843.0,0.0,1023.0,0.0,0.0,0.0,907.0,1580.25,1257.75,3.0,8.0
1.0,15.0,5.0,153,840.0,3,1,1947.0,0.0,2230.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-4.0,-4.0
1.0,15.0,5.0,422,902.0,0,1,1512.0,0.0,1701.0,0.0,0.0,0.0,594.0,1580.25,1103.0,6.0,16.0
1.0,15.0,5.0,528,976.0,0,2,1001.0,0.0,1209.0,0.0,0.0,0.0,760.0,1580.25,671.5,-4.0,1.0
1.0,14.0,4.0,168,780.0,3,1,1015.0,0.0,1250.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-14.0,-5.0
1.0,14.0,4.0,405,822.0,4,1,658.0,0.0,1356.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-19.0,-2.0
1.0,14.0,4.0,543,866.0,0,3,1349.0,0.0,1509.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-31.0,-1.0
1.0,14.0,4.0,637,929.0,1,0,1623.0,0.0,1822.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-18.0,-4.0
1.0,14.0,4.0,746,984.0,0,2,2056.0,0.0,2312.0,0.0,0.0,0.0,760.0,1580.25,671.5,-3.0,6.0
1.0,14.0,4.0,312,1094.0,0,3,1907.0,0.0,2036.0,0.0,0.0,0.0,907.0,1580.25,1257.75,31.0,17.0
1.0,14.0,4.0,572,1121.0,1,0,2005.0,0.0,2154.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-25.0,0.0
1.0,14.0,4.0,211,1187.0,3,4,1735.0,0.0,1911.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-17.0,-4.0
1.0,14.0,4.0,543,1290.0,0,1,2205.0,0.0,2357.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-8.0,-5.0
1.0,14.0,4.0,219,1419.0,4,3,643.0,0.0,1201.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-3.0,-2.0
1.0,15.0,5.0,709,1121.0,1,0,2013.0,0.0,2217.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-10.0,0.0
1.0,15.0,5.0,216,1187.0,3,4,1808.0,0.0,1951.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,23.0,17.0
1.0,15.0,5.0,721,1290.0,0,1,2212.0,0.0,1.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-4.0,2.0
1.0,15.0,5.0,216,1419.0,4,3,650.0,0.0,1153.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-11.0,5.0
1.0,15.0,5.0,254,1542.0,4,2,2301.0,0.0,655.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-28.0,-4.0
1.0,15.0,5.0,415,1651.0,1,4,2040.0,0.0,2221.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,0.0,17.0
1.0,15.0,5.0,272,1782.0,1,4,1514.0,0.0,1651.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-19.0,5.0
1.0,15.0,5.0,427,1852.0,0,4,1152.0,0.0,1400.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,9.0,17.0
1.0,16.0,6.0,97,427.0,2,0,806.0,0.0,1037.0,0.0,0.0,0.0,760.0,671.5,1580.25,-3.0,1.0
1.0,16.0,6.0,735,445.0,2,0,1712.0,0.0,1947.0,0.0,0.0,0.0,760.0,671.5,1580.25,-15.0,-3.0
1.0,16.0,6.0,457,528.0,0,3,1623.0,0.0,1750.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-24.0,-2.0
1.0,16.0,6.0,745,630.0,1,0,1935.0,0.0,2133.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-24.0,-10.0
1.0,16.0,6.0,278,822.0,4,1,709.0,0.0,1406.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-9.0,9.0
1.0,16.0,6.0,607,888.0,3,0,1624.0,0.0,1958.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-1.0,-5.0
1.0,16.0,6.0,469,991.0,0,1,1159.0,0.0,1335.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-26.0,-1.0
1.0,16.0,6.0,266,1107.0,0,4,1924.0,0.0,2151.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-10.0,4.0
1.0,16.0,6.0,554,1195.0,1,2,2000.0,0.0,2141.0,0.0,0.0,0.0,509.0,1103.0,671.5,-16.0,0.0
1.0,16.0,6.0,297,1403.0,0,4,1417.0,0.0,1640.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,16.0,17.0
1.0,16.0,6.0,266,1593.0,4,0,2307.0,0.0,623.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-21.0,-7.0
1.0,16.0,6.0,81,1707.0,1,3,838.0,0.0,925.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-16.0,4.0
1.0,16.0,6.0,421,1815.0,3,0,1006.0,0.0,1315.0,0.0,0.0,0.0,907.0,1257.75,1580.25,31.0,17.0
1.0,17.0,7.0,110,1195.0,1,2,2008.0,0.0,2244.0,0.0,0.0,0.0,509.0,1103.0,671.5,31.0,8.0
1.0,17.0,7.0,256,1397.0,3,4,1359.0,0.0,1534.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-18.0,-6.0
1.0,17.0,7.0,216,1542.0,4,2,2302.0,0.0,647.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-34.0,-3.0
1.0,17.0,7.0,417,1651.0,1,4,2032.0,0.0,2247.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,21.0,17.0
1.0,15.0,5.0,289,2005.0,0,1,730.0,0.0,919.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-3.0,5.0
1.0,15.0,5.0,427,2134.0,4,0,1507.0,0.0,2236.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,4.0,17.0
1.0,15.0,5.0,28,2260.0,4,0,1053.0,0.0,1822.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-16.0,-2.0
1.0,15.0,5.0,702,2309.0,2,0,1924.0,0.0,2148.0,0.0,0.0,0.0,760.0,671.5,1580.25,-23.0,-6.0
1.0,15.0,5.0,227,2393.0,0,1,1919.0,0.0,2102.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-14.0,4.0
1.0,15.0,5.0,361,2442.0,0,2,2009.0,0.0,2235.0,0.0,0.0,0.0,760.0,1580.25,671.5,31.0,17.0
1.0,15.0,5.0,259,2536.0,3,4,2002.0,0.0,2139.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,14.0,17.0
1.0,15.0,5.0,675,2802.0,2,3,1128.0,0.0,1322.0,0.0,0.0,0.0,1029.0,671.5,1257.75,-22.0,-1.0
1.0,15.0,5.0,297,2842.0,3,0,1313.0,0.0,1637.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-12.0,-2.0
1.0,16.0,6.0,625,86.0,3,1,1150.0,0.0,1422.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-12.0,-2.0
1.0,16.0,6.0,334,325.0,1,0,1521.0,0.0,1719.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-12.0,1.0
1.0,17.0,7.0,761,2312.0,3,2,1809.0,0.0,2149.0,0.0,0.0,0.0,1029.0,1257.75,671.5,2.0,14.0
1.0,17.0,7.0,257,2413.0,4,2,658.0,0.0,1454.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-21.0,-2.0
1.0,17.0,7.0,295,2510.0,0,1,2053.0,0.0,2237.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-12.0,0.0
1.0,18.0,1.0,317,8.0,3,0,1734.0,0.0,2039.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-26.0,2.0
1.0,18.0,1.0,224,281.0,1,4,847.0,0.0,1040.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-20.0,7.0
1.0,18.0,1.0,589,427.0,2,0,1715.0,0.0,1948.0,0.0,0.0,0.0,760.0,671.5,1580.25,-15.0,0.0
1.0,18.0,1.0,401,456.0,2,4,700.0,0.0,1038.0,0.0,0.0,0.0,2422.0,671.5,1003.0,18.0,0.0
1.0,18.0,1.0,689,514.0,0,3,1414.0,0.0,1556.0,0.0,0.0,0.0,907.0,1580.25,1257.75,31.0,17.0
1.0,18.0,1.0,257,589.0,3,4,910.0,0.0,1056.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-4.0,0.0
1.0,18.0,1.0,569,744.0,3,0,1010.0,0.0,1322.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-12.0,5.0
1.0,18.0,1.0,219,789.0,4,3,1314.0,0.0,1832.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-5.0,-1.0
1.0,15.0,5.0,603,1096.0,1,3,1208.0,0.0,1251.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-22.0,-2.0
1.0,16.0,6.0,323,1991.0,3,0,521.0,0.0,843.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-10.0,-4.0
1.0,16.0,6.0,407,2074.0,0,3,1735.0,0.0,1901.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-21.0,0.0
1.0,16.0,6.0,205,2221.0,3,4,1346.0,0.0,1534.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-3.0,-4.0
1.0,16.0,6.0,568,2350.0,0,2,810.0,0.0,1008.0,0.0,0.0,0.0,760.0,1580.25,671.5,-17.0,0.0
1.0,16.0,6.0,259,2440.0,4,3,29.0,0.0,531.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-16.0,-6.0
1.0,16.0,6.0,193,2536.0,3,4,2010.0,0.0,2204.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,4.0,-5.0
1.0,16.0,6.0,715,2842.0,3,0,1312.0,0.0,1628.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-18.0,-3.0
1.0,17.0,7.0,323,87.0,1,3,1540.0,0.0,1623.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-24.0,0.0
1.0,17.0,7.0,131,423.0,2,0,1325.0,0.0,1603.0,0.0,0.0,0.0,760.0,671.5,1580.25,3.0,0.0
1.0,17.0,7.0,564,445.0,2,0,1715.0,0.0,2025.0,0.0,0.0,0.0,760.0,671.5,1580.25,23.0,0.0
1.0,17.0,7.0,133,478.0,0,2,1216.0,0.0,1409.0,0.0,0.0,0.0,760.0,1580.25,671.5,-12.0,11.0
1.0,17.0,7.0,216,588.0,4,3,1111.0,0.0,1629.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-3.0,-1.0
1.0,17.0,7.0,324,744.0,3,0,1003.0,0.0,1329.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-4.0,-2.0
1.0,17.0,7.0,405,822.0,4,1,657.0,0.0,1408.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-7.0,-3.0
1.0,17.0,7.0,665,888.0,3,0,1628.0,0.0,1939.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-20.0,-1.0
1.0,17.0,7.0,782,984.0,0,2,2204.0,0.0,2359.0,0.0,0.0,0.0,760.0,1580.25,671.5,-23.0,-1.0
1.0,17.0,7.0,120,1096.0,1,3,1159.0,0.0,1257.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-3.0,-1.0
1.0,17.0,7.0,26,1145.0,0,1,1645.0,0.0,1836.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-3.0,10.0
1.0,18.0,1.0,301,1291.0,4,0,837.0,0.0,1559.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-15.0,7.0
1.0,18.0,1.0,218,1461.0,1,4,1214.0,0.0,1406.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-24.0,-1.0
1.0,18.0,1.0,398,1575.0,0,2,2213.0,0.0,20.0,0.0,0.0,0.0,760.0,1580.25,671.5,-5.0,8.0
1.0,18.0,1.0,440,1651.0,1,4,2003.0,0.0,2227.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,6.0,-5.0
1.0,18.0,1.0,631,866.0,0,3,1348.0,0.0,1527.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-13.0,-2.0
1.0,18.0,1.0,439,929.0,1,0,1707.0,0.0,1851.0,0.0,0.0,0.0,594.0,1103.0,1580.25,11.0,17.0
1.0,18.0,1.0,482,987.0,4,1,2304.0,0.0,610.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-5.0,4.0
1.0,18.0,1.0,710,1096.0,1,3,1335.0,0.0,1410.0,0.0,0.0,0.0,528.0,1103.0,1257.75,31.0,17.0
1.0,18.0,1.0,692,1122.0,3,0,745.0,0.0,1054.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-10.0,16.0
1.0,18.0,1.0,746,1195.0,1,2,2020.0,0.0,2151.0,0.0,0.0,0.0,509.0,1103.0,671.5,-8.0,17.0
1.0,19.0,2.0,305,784.0,0,3,849.0,0.0,1025.0,0.0,0.0,0.0,907.0,1580.25,1257.75,5.0,14.0
1.0,19.0,2.0,85,840.0,3,1,1946.0,0.0,2210.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-24.0,-5.0
1.0,19.0,2.0,663,888.0,3,0,1618.0,0.0,1939.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-17.0,-7.0
1.0,19.0,2.0,611,946.0,1,3,1734.0,0.0,1828.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-15.0,-1.0
1.0,19.0,2.0,605,991.0,0,1,1205.0,0.0,1404.0,0.0,0.0,0.0,594.0,1580.25,1103.0,0.0,5.0
1.0,19.0,2.0,478,1107.0,0,4,1921.0,0.0,2146.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-19.0,1.0
1.0,19.0,2.0,158,1173.0,3,1,831.0,0.0,1059.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-15.0,1.0
1.0,19.0,2.0,295,1267.0,0,1,1733.0,0.0,1920.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-14.0,-2.0
1.0,19.0,2.0,306,1403.0,0,4,1354.0,0.0,1620.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-5.0,4.0
1.0,19.0,2.0,152,1476.0,1,3,1341.0,0.0,1426.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-18.0,-4.0
1.0,19.0,2.0,120,1650.0,1,3,1015.0,0.0,1119.0,0.0,0.0,0.0,528.0,1103.0,1257.75,31.0,17.0
1.0,19.0,2.0,308,2817.0,2,1,904.0,0.0,1102.0,0.0,0.0,0.0,509.0,671.5,1103.0,-21.0,-5.0
1.0,20.0,3.0,405,53.0,3,1,1531.0,0.0,1813.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-1.0,1.0
1.0,20.0,3.0,654,325.0,1,0,1504.0,0.0,1706.0,0.0,0.0,0.0,594.0,1103.0,1580.25,0.0,10.0
1.0,20.0,3.0,142,433.0,2,0,902.0,0.0,1124.0,0.0,0.0,0.0,760.0,671.5,1580.25,29.0,17.0
1.0,20.0,3.0,193,460.0,2,4,1820.0,0.0,2117.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-34.0,-5.0
1.0,20.0,3.0,94,514.0,0,3,1204.0,0.0,1354.0,0.0,0.0,0.0,907.0,1580.25,1257.75,1.0,-1.0
1.0,17.0,7.0,176,1734.0,3,1,1146.0,0.0,1420.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-11.0,-4.0
